station_id,destination_id,hour,temperature,humidity,weekday,is_holiday,passenger_volume_last_hour,weather_condition,day_type,passenger_flow
102,203,12:00,36.9,49,Wednesday,Yes,251,Foggy,WorkingDay,Low
104,202,16:00,37.7,57,Tuesday,Yes,363,Foggy,Weekend,Medium
103,205,08:00,23.3,85,Wednesday,Yes,900,Cloudy,WorkingDay,Medium
105,204,12:00,21.4,56,Monday,No,291,Cloudy,WorkingDay,Medium
105,204,18:00,35,54,Saturday,No,428,Cloudy,WorkingDay,Low
103,204,08:00,39,73,Tuesday,No,539,Cloudy,WorkingDay,High
105,205,16:00,20.3,43,Thursday,No,319,Cloudy,Weekend,High
103,204,12:00,32.3,63,Tuesday,No,905,Foggy,WorkingDay,High
102,204,16:00,28.2,72,Wednesday,Yes,640,Foggy,Weekend,Low
105,202,06:00,36.6,46,Saturday,Yes,625,Rainy,WorkingDay,Low
103,202,20:00,20.7,44,Sunday,Yes,139,Foggy,WorkingDay,Low
102,205,18:00,38.6,44,Monday,No,814,Rainy,WorkingDay,High
102,204,14:00,38.8,36,Tuesday,Yes,278,Foggy,Weekend,Low
105,202,18:00,34.4,55,Friday,No,625,Clear,Weekend,Low
105,202,14:00,39.8,42,Wednesday,Yes,267,Cloudy,Weekend,High
105,204,10:00,34.9,78,Friday,Yes,847,Clear,WorkingDay,Low
102,201,20:00,27.1,89,Sunday,Yes,287,Clear,WorkingDay,High
103,202,20:00,35.2,55,Friday,No,602,Clear,WorkingDay,High
103,205,08:00,23.3,85,Wednesday,Yes,900,Cloudy,WorkingDay,Medium
104,202,18:00,29.5,76,Monday,No,763,Foggy,WorkingDay,High
102,203,20:00,39.3,57,Thursday,No,671,Foggy,Weekend,Medium
102,201,10:00,33.9,81,Wednesday,Yes,899,Cloudy,WorkingDay,Low
102,204,12:00,24.3,75,Friday,No,997,Clear,Weekend,Low
104,202,06:00,22.5,88,Monday,Yes,904,Cloudy,Weekend,High
102,201,10:00,31.7,88,Thursday,No,975,Foggy,WorkingDay,Medium
103,201,12:00,22.3,50,Friday,No,445,Clear,Weekend,High
102,202,16:00,20.7,82,Thursday,No,618,Rainy,Weekend,Low
101,204,12:00,37.3,35,Sunday,Yes,217,Foggy,Weekend,Medium
102,204,20:00,27.6,68,Saturday,Yes,190,Rainy,WorkingDay,Low
103,203,08:00,30.1,54,Wednesday,Yes,722,Clear,Weekend,Low
103,205,12:00,32.7,62,Tuesday,Yes,250,Rainy,WorkingDay,Medium
101,205,16:00,30.8,84,Friday,Yes,919,Clear,Weekend,Low
105,202,20:00,27.9,80,Wednesday,No,990,Rainy,WorkingDay,High
104,205,16:00,26.5,61,Sunday,No,571,Cloudy,Weekend,High
103,205,08:00,23.3,85,Wednesday,Yes,900,Cloudy,WorkingDay,Medium
104,204,20:00,30.7,63,Tuesday,No,722,Rainy,WorkingDay,Low
101,204,08:00,29.8,68,Saturday,No,711,Rainy,WorkingDay,Low
103,205,08:00,22.2,86,Thursday,Yes,443,Cloudy,Weekend,Low
104,203,18:00,34,54,Monday,No,458,Rainy,WorkingDay,Medium
102,205,18:00,27.9,83,Tuesday,No,669,Clear,Weekend,Low
101,204,16:00,31.1,80,Saturday,No,546,Clear,WorkingDay,High
103,205,06:00,30.5,69,Tuesday,No,328,Clear,WorkingDay,Low
104,203,06:00,37.3,70,Monday,Yes,880,Clear,WorkingDay,Medium
104,202,12:00,37.3,42,Friday,No,927,Rainy,WorkingDay,High
103,205,06:00,27.6,78,Sunday,No,161,Clear,Weekend,High
104,205,10:00,34.4,89,Wednesday,Yes,931,Cloudy,WorkingDay,Medium
102,203,16:00,35.4,54,Thursday,No,458,Clear,Weekend,Medium
101,204,20:00,38.6,89,Friday,No,335,Cloudy,WorkingDay,Medium
101,202,12:00,37.9,84,Sunday,No,998,Foggy,WorkingDay,High
105,203,14:00,30.7,66,Sunday,Yes,363,Foggy,Weekend,Medium
103,204,08:00,22.7,79,Tuesday,Yes,735,Clear,Weekend,Medium
103,204,10:00,21.1,64,Sunday,No,314,Clear,WorkingDay,Medium
104,205,16:00,21,88,Sunday,Yes,464,Rainy,WorkingDay,Medium
103,201,06:00,36.2,64,Wednesday,Yes,917,Foggy,Weekend,Medium
103,201,14:00,31.9,41,Sunday,No,106,Rainy,Weekend,Low
102,203,08:00,38.7,61,Saturday,Yes,583,Clear,WorkingDay,Low
102,205,06:00,25,83,Wednesday,Yes,659,Rainy,Weekend,High
104,201,12:00,23.4,57,Saturday,No,781,Clear,Weekend,High
105,205,12:00,23.8,48,Friday,Yes,888,Rainy,Weekend,Low
103,205,08:00,31.8,88,Sunday,Yes,502,Foggy,Weekend,Low
102,203,16:00,28.1,87,Sunday,Yes,759,Foggy,Weekend,High
104,205,20:00,25.7,33,Sunday,No,245,Rainy,Weekend,Medium
104,205,12:00,25,74,Friday,Yes,920,Cloudy,Weekend,Low
102,202,16:00,20.7,82,Thursday,No,618,Rainy,Weekend,Low
103,205,10:00,37.5,88,Wednesday,No,976,Foggy,Weekend,High
101,204,08:00,35.1,83,Sunday,Yes,905,Rainy,Weekend,Low
103,204,10:00,26.6,56,Sunday,Yes,172,Cloudy,Weekend,Medium
101,203,12:00,27.6,30,Friday,Yes,395,Cloudy,Weekend,Medium
102,203,08:00,38.7,61,Saturday,Yes,583,Clear,WorkingDay,Low
104,203,12:00,39.4,52,Sunday,Yes,576,Rainy,Weekend,High
102,204,20:00,27.6,68,Saturday,Yes,190,Rainy,WorkingDay,Low
105,205,16:00,39.3,34,Thursday,No,136,Foggy,Weekend,Medium
101,201,10:00,37.6,48,Sunday,Yes,435,Clear,WorkingDay,Low
105,205,06:00,28.4,88,Sunday,Yes,183,Clear,Weekend,Low
104,204,06:00,31.8,47,Saturday,Yes,395,Cloudy,Weekend,Medium
101,202,14:00,34.3,34,Sunday,Yes,734,Cloudy,Weekend,Medium
105,204,14:00,29.9,54,Wednesday,Yes,441,Foggy,WorkingDay,Low
102,203,08:00,38.3,83,Sunday,Yes,763,Foggy,Weekend,Medium
105,204,12:00,39.7,30,Sunday,No,669,Cloudy,Weekend,Low
102,201,08:00,38.9,31,Saturday,Yes,596,Cloudy,Weekend,Medium
104,201,10:00,22,77,Friday,Yes,423,Cloudy,WorkingDay,High
103,201,08:00,34.6,69,Saturday,Yes,825,Foggy,Weekend,Low
101,203,12:00,25.2,30,Thursday,Yes,403,Foggy,Weekend,Medium
101,204,14:00,23,83,Tuesday,No,619,Foggy,WorkingDay,Low
103,204,10:00,32.9,81,Thursday,Yes,588,Foggy,Weekend,Medium
101,201,14:00,37.2,78,Sunday,No,791,Clear,Weekend,Low
105,203,16:00,31.8,37,Wednesday,No,494,Rainy,WorkingDay,Medium
103,202,18:00,31.4,80,Saturday,Yes,272,Cloudy,Weekend,Medium
104,203,18:00,29.1,34,Sunday,No,749,Cloudy,Weekend,Medium
101,201,18:00,23.2,65,Friday,Yes,357,Foggy,WorkingDay,Low
104,204,20:00,27.6,81,Tuesday,No,931,Rainy,WorkingDay,Low
103,205,12:00,22.8,57,Saturday,No,799,Clear,WorkingDay,High
101,205,18:00,35,89,Thursday,Yes,373,Cloudy,WorkingDay,Medium
104,204,08:00,26.6,83,Tuesday,No,666,Clear,WorkingDay,Medium
104,201,08:00,32.3,54,Thursday,No,810,Clear,WorkingDay,High
104,202,12:00,26.4,68,Thursday,Yes,185,Foggy,Weekend,Medium
105,205,12:00,35.1,63,Saturday,Yes,447,Cloudy,WorkingDay,Low
104,203,08:00,31.1,51,Thursday,Yes,960,Clear,Weekend,Medium
103,204,12:00,32.3,63,Tuesday,No,905,Foggy,WorkingDay,High
102,205,14:00,25.2,34,Monday,No,275,Cloudy,WorkingDay,High
101,205,18:00,39.5,47,Friday,Yes,995,Cloudy,Weekend,Medium
103,205,16:00,22.6,80,Friday,No,784,Foggy,Weekend,High
102,203,16:00,28.1,87,Sunday,Yes,759,Foggy,Weekend,High
101,201,08:00,27.6,82,Monday,No,236,Rainy,WorkingDay,High
102,205,14:00,25.2,34,Monday,No,275,Cloudy,WorkingDay,High
101,203,20:00,25.5,58,Monday,Yes,748,Cloudy,WorkingDay,Low
104,205,20:00,34.1,69,Tuesday,No,141,Foggy,Weekend,High
102,205,18:00,28.4,85,Thursday,Yes,418,Clear,Weekend,Medium
104,201,10:00,27.2,56,Thursday,Yes,589,Clear,Weekend,Medium
101,201,06:00,38.9,39,Tuesday,No,182,Cloudy,Weekend,High
104,202,10:00,34.5,44,Saturday,No,555,Rainy,Weekend,Medium
104,203,08:00,21.3,62,Friday,No,745,Cloudy,WorkingDay,Low
102,203,08:00,39.8,62,Sunday,Yes,559,Clear,Weekend,Medium
102,202,16:00,28.3,55,Thursday,Yes,174,Foggy,Weekend,Low
103,204,10:00,30.4,74,Tuesday,Yes,525,Foggy,Weekend,Low
104,201,06:00,36.9,47,Friday,Yes,542,Foggy,WorkingDay,Medium
102,202,10:00,21.8,41,Saturday,No,124,Clear,Weekend,Medium
101,204,08:00,30,63,Wednesday,No,116,Rainy,WorkingDay,High
101,203,20:00,31.5,64,Thursday,Yes,647,Clear,Weekend,Medium
105,204,12:00,39.7,30,Sunday,No,669,Cloudy,Weekend,Low
101,201,14:00,35.3,58,Saturday,Yes,417,Cloudy,Weekend,Medium
105,201,18:00,31.4,87,Friday,No,490,Cloudy,WorkingDay,High
103,204,06:00,32.2,37,Monday,No,134,Foggy,WorkingDay,High
103,203,16:00,33.7,45,Monday,Yes,891,Rainy,Weekend,High
102,204,06:00,20.6,68,Tuesday,No,340,Cloudy,WorkingDay,Medium
101,203,08:00,30.2,78,Friday,No,239,Cloudy,WorkingDay,Medium
101,202,08:00,29,39,Monday,No,369,Clear,WorkingDay,Medium
102,203,08:00,38.3,83,Sunday,Yes,763,Foggy,Weekend,Medium
102,204,14:00,38.8,36,Tuesday,Yes,278,Foggy,Weekend,Low
103,203,08:00,30.1,54,Wednesday,Yes,722,Clear,Weekend,Low
104,204,16:00,33.6,56,Monday,No,521,Clear,WorkingDay,Low
101,203,20:00,25.5,58,Monday,Yes,748,Cloudy,WorkingDay,Low
102,203,14:00,27.5,39,Monday,Yes,138,Rainy,WorkingDay,Low
102,203,14:00,26,48,Saturday,No,276,Rainy,WorkingDay,Medium
103,204,20:00,38.2,48,Monday,No,737,Foggy,Weekend,Low
101,202,18:00,28.6,50,Sunday,Yes,402,Clear,WorkingDay,Medium
105,203,14:00,35.7,43,Monday,No,677,Cloudy,Weekend,High
102,201,10:00,20.8,54,Sunday,No,376,Cloudy,Weekend,Low
105,205,20:00,36.6,79,Sunday,Yes,367,Rainy,WorkingDay,Low
105,201,20:00,30.3,61,Friday,No,160,Clear,WorkingDay,High
104,201,14:00,36.4,41,Saturday,No,934,Foggy,WorkingDay,High
105,201,14:00,22.6,84,Saturday,No,947,Rainy,WorkingDay,Low
105,205,12:00,36.8,36,Monday,No,448,Clear,WorkingDay,High
104,205,06:00,36.4,69,Monday,Yes,941,Foggy,WorkingDay,High
103,204,10:00,26.6,56,Sunday,Yes,172,Cloudy,Weekend,Medium
102,204,14:00,31.1,50,Sunday,No,583,Rainy,WorkingDay,Medium
101,204,06:00,24.8,67,Saturday,Yes,379,Foggy,WorkingDay,Low
102,205,12:00,23.5,30,Monday,Yes,850,Rainy,WorkingDay,Medium
101,202,18:00,29.4,56,Saturday,No,683,Foggy,Weekend,Low
102,202,08:00,33.7,55,Friday,No,581,Rainy,WorkingDay,High
104,203,08:00,23.8,74,Tuesday,Yes,576,Cloudy,Weekend,High
101,205,10:00,28.4,57,Monday,No,801,Rainy,WorkingDay,High
101,205,08:00,21.3,43,Friday,Yes,470,Cloudy,WorkingDay,Low
103,205,08:00,39.2,86,Wednesday,No,130,Cloudy,Weekend,Low
105,204,18:00,37.6,62,Saturday,No,577,Cloudy,Weekend,Medium
104,205,08:00,23.3,78,Wednesday,No,625,Cloudy,WorkingDay,Low
103,203,10:00,39.5,73,Tuesday,Yes,379,Cloudy,WorkingDay,High
102,203,16:00,28.1,87,Sunday,Yes,759,Foggy,Weekend,High
102,203,14:00,29.1,85,Tuesday,Yes,422,Foggy,WorkingDay,Low
102,203,08:00,25.5,58,Saturday,Yes,615,Cloudy,Weekend,Low
103,202,16:00,37.3,61,Wednesday,No,574,Clear,WorkingDay,High
103,205,12:00,36.5,32,Sunday,Yes,570,Foggy,WorkingDay,Medium
103,203,12:00,37.7,84,Monday,Yes,108,Foggy,WorkingDay,Low
105,203,16:00,39.9,32,Saturday,Yes,259,Rainy,WorkingDay,Low
103,204,08:00,37.5,76,Monday,Yes,476,Clear,WorkingDay,Low
104,204,14:00,26.7,55,Monday,No,875,Clear,Weekend,High
104,201,08:00,26.5,45,Monday,No,848,Foggy,WorkingDay,High
102,205,12:00,35.2,43,Thursday,No,315,Foggy,WorkingDay,Low
104,202,06:00,32.4,80,Sunday,No,180,Cloudy,WorkingDay,Low
104,205,16:00,23,80,Saturday,No,106,Cloudy,WorkingDay,Medium
102,205,06:00,25,83,Wednesday,Yes,659,Rainy,Weekend,High
103,204,06:00,24.8,54,Sunday,Yes,730,Rainy,WorkingDay,Medium
104,201,12:00,24.3,65,Tuesday,No,850,Cloudy,Weekend,Medium
105,204,16:00,24.6,61,Monday,Yes,938,Foggy,WorkingDay,Low
101,204,20:00,20.4,43,Saturday,No,376,Foggy,WorkingDay,High
103,202,18:00,28.4,55,Tuesday,Yes,541,Clear,Weekend,Low
104,203,16:00,27.4,61,Thursday,No,558,Clear,WorkingDay,Medium
102,205,14:00,38.5,43,Tuesday,No,573,Foggy,WorkingDay,Medium
101,201,10:00,20.9,86,Thursday,Yes,317,Cloudy,WorkingDay,Medium
102,205,18:00,38.6,44,Monday,No,814,Rainy,WorkingDay,High
103,202,18:00,34.5,72,Saturday,Yes,559,Clear,WorkingDay,High
103,203,08:00,32.1,30,Thursday,No,980,Clear,Weekend,Medium
103,203,14:00,23.7,45,Wednesday,No,315,Rainy,WorkingDay,Low
105,205,20:00,36.6,79,Sunday,Yes,367,Rainy,WorkingDay,Low
104,205,14:00,40,67,Sunday,Yes,870,Rainy,WorkingDay,Medium
104,204,08:00,22.3,55,Saturday,Yes,753,Rainy,Weekend,High
105,202,10:00,32.1,77,Saturday,No,657,Clear,WorkingDay,High
102,202,18:00,30.9,70,Thursday,No,256,Rainy,Weekend,High
103,204,10:00,26.6,56,Sunday,Yes,172,Cloudy,Weekend,Medium
103,202,14:00,20.1,65,Tuesday,Yes,356,Clear,Weekend,Low
103,205,10:00,37.5,88,Wednesday,No,976,Foggy,Weekend,High
103,202,10:00,38.1,41,Wednesday,Yes,754,Cloudy,WorkingDay,Low
101,204,06:00,36,61,Tuesday,No,769,Clear,Weekend,High
102,205,12:00,23.5,30,Monday,Yes,850,Rainy,WorkingDay,Medium
104,202,12:00,26.4,68,Thursday,Yes,185,Foggy,Weekend,Medium
104,202,08:00,24.6,86,Wednesday,No,727,Clear,WorkingDay,Low
105,205,08:00,28.2,82,Monday,Yes,475,Foggy,WorkingDay,Low
105,204,08:00,21.5,46,Wednesday,Yes,213,Rainy,Weekend,Medium
101,204,08:00,30,63,Wednesday,No,116,Rainy,WorkingDay,High
104,202,10:00,35.6,47,Monday,Yes,323,Foggy,Weekend,Low
103,202,10:00,38.1,41,Wednesday,Yes,754,Cloudy,WorkingDay,Low
102,203,14:00,26,48,Saturday,No,276,Rainy,WorkingDay,Medium
104,205,16:00,23,80,Saturday,No,106,Cloudy,WorkingDay,Medium
104,205,16:00,21,88,Sunday,Yes,464,Rainy,WorkingDay,Medium
103,204,18:00,27,30,Saturday,Yes,316,Clear,WorkingDay,Medium
101,201,18:00,22.6,70,Tuesday,Yes,712,Clear,WorkingDay,High
104,204,12:00,36.3,86,Saturday,No,671,Cloudy,Weekend,High
102,203,20:00,39.3,57,Thursday,No,671,Foggy,Weekend,Medium
101,204,16:00,24.4,79,Thursday,Yes,568,Rainy,WorkingDay,Low
105,201,14:00,29.6,56,Saturday,Yes,628,Clear,WorkingDay,Low
105,201,12:00,37,77,Friday,No,480,Foggy,WorkingDay,High
102,201,08:00,38.9,31,Saturday,Yes,596,Cloudy,Weekend,Medium
101,203,16:00,30.5,44,Sunday,Yes,957,Foggy,WorkingDay,Low
101,205,14:00,38.8,31,Sunday,No,291,Rainy,WorkingDay,High
105,205,16:00,39.3,34,Thursday,No,136,Foggy,Weekend,Medium
101,201,14:00,24.4,51,Monday,No,334,Foggy,WorkingDay,High
101,201,18:00,22.6,70,Tuesday,Yes,712,Clear,WorkingDay,High
101,204,14:00,27,63,Friday,No,139,Clear,Weekend,Low
104,203,08:00,24.1,63,Friday,Yes,177,Clear,Weekend,High
103,201,08:00,34.6,69,Saturday,Yes,825,Foggy,Weekend,Low
101,202,14:00,32.1,49,Tuesday,Yes,839,Rainy,WorkingDay,Low
103,201,20:00,20.7,62,Sunday,Yes,276,Foggy,WorkingDay,Medium
102,204,14:00,31.1,50,Sunday,No,583,Rainy,WorkingDay,Medium
104,205,12:00,25,74,Friday,Yes,920,Cloudy,Weekend,Low
105,202,14:00,39.8,42,Wednesday,Yes,267,Cloudy,Weekend,High
104,204,16:00,33.6,57,Sunday,No,289,Clear,Weekend,High
102,201,20:00,27.1,89,Sunday,Yes,287,Clear,WorkingDay,High
105,204,14:00,29.9,54,Wednesday,Yes,441,Foggy,WorkingDay,Low
104,202,14:00,34.2,51,Tuesday,No,500,Clear,Weekend,Medium
104,204,08:00,22.3,55,Saturday,Yes,753,Rainy,Weekend,High
105,201,12:00,36.7,54,Wednesday,No,792,Cloudy,Weekend,Low
101,201,08:00,27.6,82,Monday,No,236,Rainy,WorkingDay,High
103,204,08:00,22.7,79,Tuesday,Yes,735,Clear,Weekend,Medium
103,201,14:00,29.2,64,Monday,No,230,Clear,WorkingDay,Low
104,203,12:00,39.4,52,Sunday,Yes,576,Rainy,Weekend,High
103,204,20:00,38.6,78,Thursday,Yes,401,Cloudy,WorkingDay,Medium
105,202,10:00,39.1,82,Wednesday,Yes,617,Cloudy,WorkingDay,High
101,202,12:00,29,69,Wednesday,Yes,625,Clear,WorkingDay,Medium
103,205,18:00,37.5,46,Saturday,Yes,203,Foggy,Weekend,Medium
101,202,20:00,38.9,83,Wednesday,No,984,Foggy,Weekend,High
103,203,20:00,21.8,88,Tuesday,Yes,924,Foggy,Weekend,High
101,204,08:00,29.8,68,Saturday,No,711,Rainy,WorkingDay,Low
101,204,08:00,30,63,Wednesday,No,116,Rainy,WorkingDay,High
104,203,18:00,29.1,34,Sunday,No,749,Cloudy,Weekend,Medium
102,201,08:00,31.4,89,Saturday,No,801,Foggy,Weekend,Medium
105,201,20:00,23.3,56,Thursday,Yes,748,Cloudy,Weekend,Medium
105,203,18:00,28.2,61,Saturday,No,294,Rainy,WorkingDay,Low
104,204,20:00,30.7,63,Tuesday,No,722,Rainy,WorkingDay,Low
103,204,08:00,37.5,76,Monday,Yes,476,Clear,WorkingDay,Low
105,204,12:00,21.4,56,Monday,No,291,Cloudy,WorkingDay,Medium
103,201,14:00,29.2,64,Monday,No,230,Clear,WorkingDay,Low
105,204,16:00,26.3,47,Wednesday,No,892,Cloudy,Weekend,High
104,205,16:00,26.5,61,Sunday,No,571,Cloudy,Weekend,High
101,205,08:00,21.3,43,Friday,Yes,470,Cloudy,WorkingDay,Low
102,203,18:00,33.4,61,Sunday,No,877,Foggy,Weekend,Low
101,201,14:00,37.2,78,Sunday,No,791,Clear,Weekend,Low
101,204,16:00,30,83,Thursday,Yes,217,Cloudy,WorkingDay,Medium
105,204,12:00,39.7,30,Sunday,No,669,Cloudy,Weekend,Low
102,205,12:00,35.2,43,Thursday,No,315,Foggy,WorkingDay,Low
104,203,18:00,29.1,34,Sunday,No,749,Cloudy,Weekend,Medium
101,204,08:00,29.8,68,Saturday,No,711,Rainy,WorkingDay,Low
102,202,16:00,20.7,82,Thursday,No,618,Rainy,Weekend,Low
104,205,10:00,30.4,49,Saturday,Yes,989,Rainy,WorkingDay,Medium
101,201,10:00,20.7,49,Friday,Yes,360,Clear,Weekend,High
101,204,08:00,27.4,70,Saturday,Yes,136,Cloudy,Weekend,Low
104,205,06:00,36.4,69,Monday,Yes,941,Foggy,WorkingDay,High
104,202,08:00,30.1,37,Sunday,No,153,Clear,WorkingDay,Medium
104,204,16:00,37.2,64,Tuesday,No,599,Rainy,WorkingDay,Medium
102,205,14:00,34.8,80,Wednesday,Yes,792,Clear,Weekend,Low
101,203,06:00,26.7,81,Thursday,Yes,114,Rainy,Weekend,Low
104,202,18:00,23.5,50,Thursday,Yes,937,Cloudy,Weekend,Low
101,202,18:00,34.1,34,Saturday,No,128,Clear,WorkingDay,Medium
105,201,12:00,37,77,Friday,No,480,Foggy,WorkingDay,High
104,201,06:00,36.9,47,Friday,Yes,542,Foggy,WorkingDay,Medium
101,201,06:00,32.5,40,Tuesday,Yes,845,Clear,Weekend,High
104,204,14:00,28.5,53,Sunday,No,291,Clear,Weekend,Low
105,204,16:00,21.1,70,Sunday,Yes,175,Clear,Weekend,Low
104,202,10:00,34.5,44,Saturday,No,555,Rainy,Weekend,Medium
104,202,08:00,37.4,76,Wednesday,No,384,Rainy,WorkingDay,Low
103,205,10:00,33.9,70,Saturday,No,976,Clear,WorkingDay,Medium
105,203,12:00,22.3,59,Saturday,Yes,731,Cloudy,WorkingDay,Medium
101,201,18:00,37.9,66,Tuesday,Yes,709,Clear,WorkingDay,Medium
104,201,08:00,33,78,Monday,No,703,Foggy,Weekend,High
105,202,10:00,39.1,82,Wednesday,Yes,617,Cloudy,WorkingDay,High
102,204,08:00,39.6,60,Wednesday,Yes,105,Rainy,Weekend,Low
101,202,12:00,37.9,84,Sunday,No,998,Foggy,WorkingDay,High
101,203,16:00,34.9,33,Friday,Yes,697,Cloudy,WorkingDay,Medium
102,203,14:00,27.5,39,Monday,Yes,138,Rainy,WorkingDay,Low
105,202,08:00,34,45,Thursday,No,753,Foggy,Weekend,Low
101,201,12:00,34.3,48,Friday,Yes,756,Cloudy,Weekend,Medium
102,203,20:00,39.3,57,Thursday,No,671,Foggy,Weekend,Medium
104,204,14:00,28.5,53,Sunday,No,291,Clear,Weekend,Low
101,205,08:00,35.6,72,Tuesday,Yes,761,Clear,WorkingDay,High
101,201,10:00,37.6,48,Sunday,Yes,435,Clear,WorkingDay,Low
105,201,16:00,24,53,Monday,Yes,162,Cloudy,WorkingDay,High
102,204,16:00,33.4,40,Wednesday,No,283,Foggy,Weekend,Medium
103,201,16:00,27.1,57,Wednesday,Yes,817,Rainy,Weekend,Medium
105,203,08:00,29.2,49,Friday,Yes,729,Rainy,WorkingDay,Low
105,205,10:00,32.1,64,Wednesday,Yes,674,Foggy,WorkingDay,Low
103,202,14:00,26.7,59,Saturday,No,650,Clear,WorkingDay,High
103,201,16:00,34.2,48,Monday,No,247,Cloudy,WorkingDay,Medium
101,204,08:00,29.8,68,Saturday,No,711,Rainy,WorkingDay,Low
101,203,14:00,36,84,Sunday,Yes,575,Clear,Weekend,Medium
103,202,16:00,29,62,Monday,Yes,147,Foggy,Weekend,High
105,203,14:00,22.1,66,Thursday,No,143,Foggy,Weekend,Medium
104,201,12:00,24.3,65,Tuesday,No,850,Cloudy,Weekend,Medium
101,203,12:00,23.7,44,Wednesday,Yes,252,Clear,Weekend,Medium
105,204,18:00,35,54,Saturday,No,428,Cloudy,WorkingDay,Low
104,204,18:00,37.1,81,Saturday,Yes,552,Foggy,Weekend,Medium
102,203,08:00,30.6,82,Tuesday,No,715,Rainy,Weekend,Medium
104,203,08:00,36.5,66,Wednesday,Yes,104,Clear,WorkingDay,Medium
102,202,06:00,30.4,31,Thursday,Yes,921,Cloudy,WorkingDay,Low
101,205,16:00,34.2,48,Tuesday,Yes,544,Foggy,Weekend,Low
103,204,10:00,21.1,64,Sunday,No,314,Clear,WorkingDay,Medium
105,205,06:00,21.7,48,Saturday,Yes,747,Rainy,Weekend,Medium
103,205,14:00,39,84,Wednesday,Yes,596,Cloudy,WorkingDay,Medium
103,204,12:00,32.3,63,Tuesday,No,905,Foggy,WorkingDay,High
105,203,14:00,22.1,66,Thursday,No,143,Foggy,Weekend,Medium
103,205,18:00,21,81,Sunday,No,449,Clear,WorkingDay,Medium
103,204,16:00,33.6,46,Monday,Yes,876,Rainy,WorkingDay,Low
103,201,14:00,29.2,64,Monday,No,230,Clear,WorkingDay,Low
105,202,10:00,32.1,77,Saturday,No,657,Clear,WorkingDay,High
104,201,08:00,27.1,66,Wednesday,Yes,185,Clear,WorkingDay,Medium
102,204,08:00,20.3,54,Thursday,No,415,Cloudy,Weekend,Low
104,201,10:00,22,77,Friday,Yes,423,Cloudy,WorkingDay,High
101,202,16:00,39.7,52,Wednesday,Yes,227,Clear,Weekend,Medium
101,202,16:00,20.9,50,Wednesday,No,302,Clear,WorkingDay,Low
101,202,12:00,21.7,64,Monday,Yes,352,Clear,Weekend,Low
101,205,14:00,25.1,52,Sunday,Yes,542,Clear,WorkingDay,High
103,205,10:00,37.5,88,Wednesday,No,976,Foggy,Weekend,High
104,202,16:00,24.2,60,Sunday,No,397,Foggy,Weekend,Low
101,205,10:00,28.4,57,Monday,No,801,Rainy,WorkingDay,High
105,203,14:00,29.1,81,Friday,Yes,795,Foggy,Weekend,Medium
101,202,08:00,25.7,60,Thursday,No,763,Foggy,WorkingDay,Low
103,205,12:00,24.4,42,Tuesday,Yes,895,Rainy,Weekend,Low
103,201,14:00,36.1,73,Friday,No,439,Cloudy,Weekend,Medium
102,205,06:00,28,86,Sunday,No,552,Cloudy,Weekend,High
105,205,16:00,33.4,50,Thursday,No,834,Rainy,WorkingDay,Medium
102,201,18:00,38.5,52,Wednesday,No,868,Foggy,WorkingDay,High
103,202,14:00,26.7,59,Saturday,No,650,Clear,WorkingDay,High
103,204,20:00,38.6,78,Thursday,Yes,401,Cloudy,WorkingDay,Medium
102,205,20:00,27.3,55,Wednesday,Yes,419,Cloudy,Weekend,High
102,204,08:00,28,77,Friday,Yes,243,Cloudy,Weekend,Medium
101,202,08:00,29,39,Monday,No,369,Clear,WorkingDay,Medium
105,202,16:00,37.3,46,Friday,No,808,Clear,Weekend,Low
104,201,08:00,27.1,66,Wednesday,Yes,185,Clear,WorkingDay,Medium
104,203,16:00,38.7,34,Monday,No,411,Foggy,Weekend,Medium
101,203,12:00,25.2,30,Thursday,Yes,403,Foggy,Weekend,Medium
103,204,18:00,27,30,Saturday,Yes,316,Clear,WorkingDay,Medium
105,205,16:00,33.4,50,Thursday,No,834,Rainy,WorkingDay,Medium
105,204,16:00,27.7,39,Monday,No,701,Clear,WorkingDay,Medium
105,201,06:00,34.3,47,Thursday,Yes,370,Foggy,Weekend,Medium
103,204,16:00,24.2,33,Thursday,No,921,Clear,WorkingDay,High
103,203,12:00,37.7,84,Monday,Yes,108,Foggy,WorkingDay,Low
101,204,14:00,36.1,33,Sunday,Yes,448,Clear,WorkingDay,Low
101,201,14:00,37.2,78,Sunday,No,791,Clear,Weekend,Low
102,201,12:00,22,61,Saturday,No,187,Cloudy,Weekend,Low
101,203,06:00,20.6,47,Friday,Yes,829,Rainy,WorkingDay,High
102,203,14:00,26,48,Saturday,No,276,Rainy,WorkingDay,Medium
101,205,16:00,27.5,30,Tuesday,No,441,Rainy,WorkingDay,Low
103,204,10:00,29.1,79,Sunday,Yes,298,Rainy,Weekend,Low
101,202,14:00,32.1,49,Tuesday,Yes,839,Rainy,WorkingDay,Low
101,204,16:00,30,83,Thursday,Yes,217,Cloudy,WorkingDay,Medium
101,204,08:00,27.2,58,Sunday,Yes,781,Cloudy,WorkingDay,Low
103,205,08:00,31.8,88,Sunday,Yes,502,Foggy,Weekend,Low
105,203,18:00,28.2,61,Saturday,No,294,Rainy,WorkingDay,Low
105,203,08:00,29.2,49,Friday,Yes,729,Rainy,WorkingDay,Low
